"species","decimalLongitude","decimalLatitude"
"Anilios nigrescens",151.133,-34
"Anilios nigrescens",150.80027,-33.65305
"Anilios nigrescens",153.133333,-28.25
"Anilios nigrescens",151.116,-33.883
"Anilios nigrescens",152.466,-31.6
"Anilios nigrescens",148.88986,-35.34626
"Anilios nigrescens",150.916,-33.85
"Anilios nigrescens",151.15,-33.833
"Anilios nigrescens",153.033,-29.633
"Anilios nigrescens",153.09694,-30.24499
"Anilios nigrescens",152.767461897233,-27.3318738627087
"Anilios nigrescens",151.333,-33.433
"Anilios nigrescens",153,-30.82
"Anilios nigrescens",145.37,-37.65
"Anilios nigrescens",152.016667,-29.05
"Anilios nigrescens",151.05,-33.966
"Anilios nigrescens",146.28,-37.12
"Anilios nigrescens",150.666,-32.966
"Anilios nigrescens",149.0389,-35.2889
"Anilios nigrescens",151.41909,-33.39829
"Anilios nigrescens",150.783,-34.5
"Anilios nigrescens",151.966,-32.483
"Anilios nigrescens",152.85,-26.766667
"Anilios nigrescens",153.19027,-30.10888
"Anilios nigrescens",150.96037,-33.9411
"Anilios nigrescens",152.766667,-26.45
"Anilios nigrescens",152.766667,-27.333333
"Anilios nigrescens",149.85,-33.7
"Anilios nigrescens",151.566,-32.933
"Anilios nigrescens",153.166667,-27.9
"Anilios nigrescens",151.05833,-33.84166
"Anilios nigrescens",151.133,-33.733
"Anilios nigrescens",153.04006,-30.89651
"Anilios nigrescens",116.866,-20.65
"Anilios nigrescens",144.267,-37.0833
"Anilios nigrescens",149.216,-35.566
"Anilios nigrescens",151.216,-33.8
"Anilios nigrescens",151.216,-33.916
"Anilios nigrescens",146.13,-36.92
"Anilios nigrescens",146.13,-36.92
"Anilios nigrescens",153.09138,-30.23527
"Anilios nigrescens",145.97,-36.87
"Anilios nigrescens",151.3,-33.733
"Anilios nigrescens",153.266,-28.233
"Anilios nigrescens",144.7,-36.9167
"Anilios nigrescens",153.1,-27.433333
"Anilios nigrescens",149.9,-37.08
"Anilios nigrescens",151.083,-34.066
"Anilios nigrescens",151.266,-33.9
"Anilios nigrescens",151.183,-33.7
"Anilios nigrescens",151.95611,-29.79916
"Anilios nigrescens",151.2,-33.816
"Anilios nigrescens",152.766667,-27.333333
"Anilios nigrescens",152.19805,-29.565
"Anilios nigrescens",151.333,-33.433
"Anilios nigrescens",149.9,-37.083
"Anilios nigrescens",151.24277,-33.9486
"Anilios nigrescens",151.066,-33.65
"Anilios nigrescens",150.85,-33.666
"Anilios nigrescens",153.13576,-28.48225
"Anilios nigrescens",150.883,-33.966
"Anilios nigrescens",152.05,-29.65
"Anilios nigrescens",152.766667,-27.333333
"Anilios nigrescens",150.616,-33.516
"Anilios nigrescens",149.016,-33.166
"Anilios nigrescens",145.626667,-25.837222
"Anilios nigrescens",151.15,-33.633
"Anilios nigrescens",146.57,-36.27
"Anilios nigrescens",153.533333,-28.166667
"Anilios nigrescens",151.216,-33.916
"Anilios nigrescens",153.266,-28.816
"Anilios nigrescens",151.25,-33.916
"Anilios nigrescens",151.63805,-30.49166
"Anilios nigrescens",153.35,-29.066
"Anilios nigrescens",150.983,-33.833
"Anilios nigrescens",152.767461897233,-27.3318738627087
"Anilios nigrescens",146.57,-36.27
"Anilios nigrescens",150.816,-34.066
"Anilios nigrescens",151.216,-33.533
"Anilios nigrescens",151.216,-33.533
"Anilios nigrescens",153.166667,-27.916667
"Anilios nigrescens",152.44249,-32.02749
"Anilios nigrescens",151,-33.983
"Anilios nigrescens",151.983,-29.066
"Anilios nigrescens",152.29444,-29.39444
"Anilios nigrescens",151.183,-33.833
"Anilios nigrescens",151.783,-32.75
"Anilios nigrescens",151.2,-33.866
"Anilios nigrescens",151.25,-33.916
"Anilios nigrescens",146.25,-26.4
"Anilios nigrescens",150.95,-33.866
"Anilios nigrescens",153.116667,-27.433333
"Anilios nigrescens",151.15,-33.933
"Anilios nigrescens",151.35,-33.08
"Anilios nigrescens",149.783,-33.516
"Anilios nigrescens",153.117451376826,-26.3818740033864
"Anilios nigrescens",151.066,-34.05
"Anilios nigrescens",142.216,-37.066
"Anilios nigrescens",152.794722,-27.323056
"Anilios nigrescens",149.75,-34.18
"Anilios nigrescens",151.116,-33.666
"Anilios nigrescens",151.916667,-28.833333
"Anilios nigrescens",152.9,-26.683333
"Anilios nigrescens",151.1,-34.016
"Anilios nigrescens",151.216,-34
"Anilios nigrescens",151.533,-33.266
"Anilios nigrescens",151.066,-32.916
"Anilios nigrescens",147.9,-36.2
"Anilios nigrescens",149.983,-33.366
"Anilios nigrescens",151.333,-33.633
"Anilios nigrescens",148.9167,-34.85
"Anilios nigrescens",151.2,-30.88
"Anilios nigrescens",151.25,-33.833
"Anilios nigrescens",151.016,-33.933
"Anilios nigrescens",152.05,-29.65
"Anilios nigrescens",151.95611,-29.79916
"Anilios nigrescens",151,-33.483
"Anilios nigrescens",146.57,-36.27
"Anilios nigrescens",151.25,-33.766
"Anilios nigrescens",152.767462093092,-27.3652078107859
"Anilios nigrescens",150.933,-33.766
"Anilios nigrescens",146.32,-36.75
"Anilios nigrescens",151.53444,-30.69833
"Anilios nigrescens",150.883,-33.983
"Anilios nigrescens",153.258333,-28.175
"Anilios nigrescens",151.116,-33.766
"Anilios nigrescens",151.166,-33.783
"Anilios nigrescens",142.767,-36.9167
"Anilios nigrescens",151.083,-33.783
"Anilios nigrescens",153.082778,-26.527778
"Anilios nigrescens",153.266,-28.816
"Anilios nigrescens",151.1,-34.033
"Anilios nigrescens",151.75,-32.766
"Anilios nigrescens",151.696389,-28.288056
"Anilios nigrescens",149.85,-36.683
"Anilios nigrescens",151.283,-33.733
"Anilios nigrescens",151.26156,-33.7163
"Anilios nigrescens",151.133,-33.916
"Anilios nigrescens",151.066,-34
"Anilios nigrescens",152.82,-30.38
"Anilios nigrescens",150.76555,-33.6736
"Anilios nigrescens",151.15,-33.75
"Anilios nigrescens",146.17,-36.57
"Anilios nigrescens",151.083,-33.85
"Anilios nigrescens",151.16988,-33.81455
"Anilios nigrescens",151.15,-33.833
"Anilios nigrescens",145.533,-33.483
"Anilios nigrescens",144.8,-37.05
"Anilios nigrescens",153.4,-28.333
"Anilios obtusifrons",114.163333,-27.921944
"Anilios pilbarensis",120.071111,-21.4075
"Anilios pilbarensis",116.048889,-21.699167
"Anilios pilbarensis",120.376667,-20.766944
"Anilios pilbarensis",117.191111,-22.573056
"Anilios pilbarensis",120.466389,-21.290278
"Anilios pilbarensis",117.188056,-22.613333
"Anilios pilbarensis",118.685278,-20.381111
"Anilios pilbarensis",116.117778,-21.693889
"Anilios pilbarensis",118.156389,-20.607222
"Anilios pilbarensis",117.756111,-22.120833
"Anilios pilbarensis",118.955556,-21.611667
"Anilios pilbarensis",120.3275,-21.231944
"Anilios pilbarensis",121.116667,-22.75
"Anilios pilbarensis",118.955556,-21.611667
"Anilios pilbarensis",120.893889,-20.739167
"Anilios pilbarensis",116.22,-21.746111
"Anilios pilbarensis",120.473056,-21.203889
"Anilios pilbarensis",120.307778,-20.449444
"Anilios pilbarensis",121.230833,-21.684722
"Anilios pilbarensis",121.231667,-22.443611
"Anilios pilbarensis",120.355556,-21.225278
"Anilios pilbarensis",117.998611,-22.028056
"Anilios pilbarensis",115.962222,-21.671111
"Anilios pilbarensis",117.740556,-22.121111
"Anilios pilbarensis",118.979444,-22.230556
"Anilios pilbarensis",120.455278,-21.266389
"Anilios pilbarensis",118.894444,-20.283333
"Anilios pilbarensis",120.426667,-21.421667
"Anilios pilbarensis",120.790833,-20.653611
"Anilios pilbarensis",118.718611,-20.351389
"Anilios pilbarensis",118.892222,-21.754722
"Anilios pilbarensis",115.907778,-21.656111
"Anilios pilbarensis",120.116667,-21.883333
"Anilios pilbarensis",120.05,-20.633333
"Anilios pilbarensis",118.516667,-20.4
"Anilios pilbarensis",118.95,-21.616667
"Anilios pilbarensis",117.1625,-21.461944
"Anilios pilbarensis",120.121944,-21.954167
"Anilios pilbarensis",118.6,-20.4
"Anilios pilbarensis",118.95,-21.616667
"Anilios pilbarensis",115.835278,-21.666667
"Anilios pilbarensis",118.819444,-21.575833
"Anilios pilbarensis",117.521944,-22.2175
"Anilios pilbarensis",117.181389,-22.6175
"Anilios pilbarensis",118.95,-21.616667
"Anilios pilbarensis",120.893889,-20.739167
"Anilios pilbarensis",118.8,-20.383333
"Anilios pilbarensis",120.893889,-20.739167
"Anilios pinguis",116.083333,-31.383333
"Anilios pinguis",116.066667,-32.333333
"Anilios pinguis",115.95,-32.05
"Anilios pinguis",116.05,-31.916667
"Anilios pinguis",118.816667,-34.016667
"Anilios pinguis",117.15,-33.833333
"Anilios pinguis",115.9,-32.966667
"Anilios pinguis",118.9,-33.95
"Anilios pinguis",116.666667,-32.683333
"Anilios pinguis",115.866667,-32.633333
"Anilios pinguis",117.35,-33.316667
"Anilios pinguis",115.566667,-33.55
"Anilios pinguis",116.066667,-31.983333
"Anilios pinguis",117.55,-34.3
"Anilios pinguis",142.417,-32.9667
"Anilios pinguis",116.316667,-32.666667
"Anilios pinguis",117.5,-32.783333
"Anilios pinguis",116.266667,-31.866667
"Anilios pinguis",116.166667,-31.983333
"Anilios pinguis",115.866667,-32.633333
"Anilios pinguis",116.95,-34.283333
"Anilios pinguis",116.316667,-33.4
"Anilios pinguis",116.666667,-31.65
"Anilios pinguis",118.933333,-33
"Anilios pinguis",116.476389,-32.975556
"Anilios pinguis",115.966667,-31.983333
"Anilios pinguis",117.55,-33.68
"Anilios pinguis",118.5,-33.533
"Anilios pinguis",115.87,-32.63
"Anilios pinguis",116.266389,-32.188611
"Anilios pinguis",116.066667,-31.916667
"Anilios pinguis",119.755278,-32.639444
"Anilios pinguis",116.983333,-33.183333
"Anilios pinguis",117.55,-34.3
"Anilios pinguis",117.683333,-33.683333
"Anilios pinguis",119.766667,-32.65
"Anilios pinguis",115.711389,-31.5675
"Anilios pinguis",117.633,-34.033
"Anilios pinguis",117.55,-33.683333
"Anilios pinguis",116.033333,-31.933333
"Anilios pinguis",115.966667,-32.366667
"Anilios pinguis",116.616667,-33.35
"Anilios pinguis",118.166667,-31.866667
"Anilios pinguis",116.733333,-33.35
"Anilios pinguis",116.066667,-31.983333
"Anilios pinguis",115.55,-33.55
"Anilios pinguis",118.15,-32.666667
"Anilios pinguis",116.733333,-33.533333
"Anilios pinguis",117.55,-34.366667
"Anilios pinguis",115.9,-31.35
"Anilios pinguis",116.3,-32.133333
"Anilios pinguis",116.033333,-32.183333
"Anilios pinguis",117.15,-33.833333
"Anilios pinguis",142.0333,-35.1333
"Anilios pinguis",116.7,-31.766667
"Anilios pinguis",116.116667,-32.083333
"Anilios pinguis",114.616667,-28.766667
"Anilios pinguis",116.233333,-32.333333
"Anilios pinguis",116.35,-33.8
"Anilios pinguis",117.15,-33.833333
"Anilios pinguis",117.55,-34.3
"Anilios pinguis",115.8,-33.316667
"Anilios pinguis",116.266667,-31.866667
"Anilios pinguis",115.9,-33.066667
"Anilios polygrammicus",145.63,-16.82
"Anilios polygrammicus",146.133,-18.583
"Anilios polygrammicus",145.25,-15.47
"Anilios polygrammicus",145.25,-15.47
"Anilios polygrammicus",145.63,-16.82
"Anilios polygrammicus",145.7,-16.88
"Anilios polygrammicus",152.97,-28.48
"Anilios proximus",151.2,-33.866
"Anilios proximus",152.833333,-27.2
"Anilios proximus",149.97,-32.8
"Anilios proximus",145.05,-36.32
"Anilios proximus",151.133,-33.966
"Anilios proximus",150.91111,-30.35972
"Anilios proximus",147.2986,-35.11
"Anilios proximus",149.78937,-29.84325
"Anilios proximus",144.9,-36.47
"Anilios proximus",152.866667,-27.483333
"Anilios proximus",153.8175,-26.391389
"Anilios proximus",149.133333,-23.8
"Anilios proximus",150.75,-26.833333
"Anilios proximus",151.316667,-24.033333
"Anilios proximus",144.26,-36.5513
"Anilios proximus",149.85,-29.466
"Anilios proximus",153,-27.566667
"Anilios proximus",145.383,-17.383
"Anilios proximus",146.32,-36.35
"Anilios proximus",147.896,-25.015
"Anilios proximus",144.9,-36.47
"Anilios proximus",144.3,-36.6
"Anilios proximus",151.733,-32.666
"Anilios proximus",145.47,-17.25
"Anilios proximus",151.733,-32.666
"Anilios proximus",153.316667,-27.866667
"Anilios proximus",152.616667,-28
"Anilios proximus",149.383333,-26.616667
"Anilios proximus",144.95,-36.6
"Anilios proximus",143.85,-36.5333
"Anilios proximus",152.5487,-27.4361
"Anilios proximus",151.8,-28.583333
"Anilios proximus",148.83,-25.32
"Anilios proximus",142.43,-37.12
"Anilios proximus",152.933333,-27.366667
"Anilios proximus",142.25,-37.08
"Anilios proximus",147.875556,-25.079444
"Anilios proximus",146.3,-35.65
"Anilios proximus",153.067447700334,-25.5485431097422
"Anilios proximus",143.856,-36.5573
"Anilios proximus",152.02683,-29.0854
"Anilios proximus",152.266667,-27.55
"Anilios proximus",150.9,-32.266
"Anilios proximus",148.65,-31.716
"Anilios proximus",145.921,-36.5774000357634
"Anilios proximus",143.852,-36.5427
"Anilios proximus",151.116,-30.65
"Anilios proximus",143.875,-36.5052
"Anilios proximus",152.566667,-26.95
"Anilios proximus",146.15,-36.22
"Anilios proximus",153.016667,-27.466667
"Anilios proximus",151.24277,-33.9486
"Anilios proximus",152.783333,-26.95
"Anilios proximus",147.833,-31.7
"Anilios proximus",144.33,-36.57
"Anilios proximus",149.983333,-24.566667
"Anilios proximus",150.133333,-26.933333
"Anilios proximus",148.83,-25.32
"Anilios proximus",151.95,-28.833333
"Anilios proximus",150.75,-29.95416
"Anilios proximus",147.833,-31.7
"Anilios proximus",151.116,-29.766
"Anilios proximus",149.369444,-26.610833
"Anilios proximus",145.68,-36.33
"Anilios proximus",149.433,-30.983
"Anilios proximus",151.533,-27.1
"Anilios proximus",152.157222,-27.4375
"Anilios proximus",149.7833,-30.3333
"Anilios proximus",153.05,-27.466667
"Anilios proximus",150.266,-31.116
"Anilios proximus",148.83,-25.32
"Anilios proximus",149.966667,-26.116667
"Anilios proximus",151.82388,-32.77277
"Anilios proximus",148.2125,-25.057222
"Anilios proximus",153.116667,-27.2
"Anilios proximus",151.233,-30.666
"Anilios proximus",152.95,-27.45
"Anilios proximus",143.583,-31.466
"Anilios proximus",149.383333,-26.616667
"Anilios proximus",144.8,-36.58
"Anilios proximus",144.95,-36.25
"Anilios proximus",152.85,-27.6
"Anilios proximus",153.20931,-29.45456
"Anilios proximus",147.533,-34.45
"Anilios proximus",143.85,-37.57
"Anilios proximus",152.866667,-27.616667
"Anilios proximus",153.066667,-27.433333
"Anilios proximus",149.78937,-29.84325
"Anilios proximus",146.216,-36.466
"Anilios proximus",143.856,-36.5573
"Anilios proximus",148.783333,-26.583333
"Anilios proximus",148.35,-34.55
"Anilios proximus",143.875,-36.5052
"Anilios proximus",150.933,-31.083
"Anilios proximus",150.633333,-26.733333
"Anilios proximus",152.916,-30.716
"Anilios proximus",143.591,-36.3017
"Anilios proximus",151.25,-27.183333
"Anilios proximus",146.0333,-34.2833
"Anilios proximus",151.75,-32.6
"Anilios proximus",152.416,-28.616
"Anilios proximus",146.32,-36.35
"Anilios proximus",152.033333,-28.216667
"Anilios proximus",151.266667,-27.883333
"Anilios proximus",142.25,-37.08
"Anilios proximus",144.323,-36.5745
"Anilios proximus",151.833333,-26.533333
"Anilios proximus",143.856,-36.5573
"Anilios proximus",148.35,-34.55
"Anilios proximus",147.85,-31.25
"Anilios proximus",142.78,-37.05
"Anilios proximus",153.283,-29
"Anilios proximus",151.116,-29.766
"Anilios proximus",150.72,-30.75
"Anilios proximus",144.95,-35.533
"Anilios proximus",142.52,-37.23
"Anilios proximus",152.35,-24.866667
"Anilios proximus",148.283,-33.05
"Anilios proximus",153.8175,-26.391389
"Anilios proximus",150.023611,-26.773056
"Anilios proximus",147.366,-35.116
"Anilios proximus",146.08,-36.35
"Anilios proximus",152.05,-27.266667
"Anilios proximus",143.909,-38.5619
"Anilios proximus",152.95,-26.9
"Anilios proximus",145.7,-36.0833
"Anilios proximus",147.05,-34.783
"Anilios proximus",153.133333,-26.8
"Anilios proximus",150.733,-33.6
"Anilios proximus",144.03,-35.92
"Anilios proximus",153.100780471168,-25.5985428465048
"Anilios proximus",143.856,-36.5573
"Anilios proximus",146.95,-36.73
"Anilios proximus",152.6,-27.65
"Anilios proximus",147.999167,-24.964444
"Anilios proximus",150.648056,-27.088611
"Anilios proximus",144.483,-36.6167
"Anilios proximus",142.63,-37.03
"Anilios proximus",152.883333,-26.85
"Anilios proximus",148.3,-34.316
"Anilios proximus",147.316,-35.733
"Anilios proximus",146.31222,-29.95777
"Anilios proximus",144.5,-36.77
"Anilios proximus",153.016667,-27.366667
"Anilios proximus",149.1,-33.283
"Anilios proximus",146.32,-36.75
"Anilios proximus",149.116,-31.816
"Anilios proximus",153,-27.566667
"Anilios proximus",145.15,-37.03
"Anilios proximus",147.73,-35.25
"Anilios proximus",143.852,-36.542
"Anilios proximus",143.807,-36.6175
"Anilios proximus",151.023333,-28.243056
"Anilios proximus",144.323,-36.5745
"Anilios proximus",145.05,-36.32
"Anilios proximus",153,-28.616
"Anilios proximus",150.083333,-26.333333
"Anilios proximus",151.566,-32.733
"Anilios proximus",152.666667,-28
"Anilios proximus",144.33,-36.57
"Anilios proximus",143.38,-36.8
"Anilios proximus",148.183,-33.133
"Anilios proximus",149.2056,-32.5111
"Anilios proximus",151.75,-32.6
"Anilios proximus",151.833333,-26.533333
"Anilios proximus",143.65,-37.1
"Anilios proximus",149.833,-29.466
"Anilios proximus",143.856,-36.5573
"Anilios proximus",150.63277,-31.1186
"Anilios proximus",151.05,-31.166
"Anilios proximus",145.4,-36.38
"Anilios proximus",152.883333,-27.366667
"Anilios proximus",146.55,-36.42
"Anilios proximus",149.583,-32.6
"Anilios proximus",143.875,-36.5052
"Anilios proximus",142.55,-36.75
"Anilios proximus",148.57499,-32.265
"Anilios proximus",148.783333,-26.583333
"Anilios proximus",148.016,-33.383
"Anilios proximus",148.83,-25.32
"Anilios proximus",146.6,-36.15
"Anilios proximus",149.85,-29.466
"Anilios proximus",147.29805,-35.11111
"Anilios proximus",149.383333,-26.616667
"Anilios proximus",149.116,-31.816
"Anilios proximus",148.83,-25.32
"Anilios proximus",144.334,-36.5743
"Anilios proximus",150.633333,-26.733333
"Anilios proximus",153.366667,-27.133333
"Anilios proximus",143.852,-36.5427
"Anilios proximus",147.29805,-35.11083
"Anilios proximus",145.611111,-17.486111
"Anilios proximus",149.1075,-23.756111
"Anilios proximus",147.966,-33.133
"Anilios proximus",151.066,-30.966
"Anilios proximus",148.52,-34.3
"Anilios proximus",152.950793076068,-27.4818727701486
"Anilios proximus",149.133333,-23.8
"Anilios proximus",153.1,-27.733333
"Anilios proximus",150.466,-29.25
"Anilios proximus",149.85,-29.47
"Anilios proximus",149.583,-32.6
"Anilios proximus",152.283333,-25.233333
"Anilios proximus",151.2,-25.483333
"Anilios proximus",148.83,-25.32
"Anilios proximus",151.733333,-27.416667
"Anilios proximus",151.933333,-28.666667
"Anilios proximus",142.25,-37.08
"Anilios proximus",142.87,-37.05
"Anilios proximus",143.35,-36.27
"Anilios proximus",143.852,-36.5427
"Anilios proximus",148.35,-34.55
"Anilios proximus",151.852222,-26.865278
"Anilios proximus",152.6,-25.6
"Anilios proximus",150.716,-30.75
"Anilios proximus",144.253,-36.6687
"Anilios proximus",144.33,-36.67
"Anilios proximus",145.68,-36.33
"Anilios proximus",144.7,-36.9167
"Anilios proximus",147.750850126543,-24.8152348450245
"Anilios proximus",151.116667,-26.783333
"Anilios proximus",148.83,-25.32
"Anilios proximus",151.894444,-26.771667
"Anilios proximus",146.0483,-35.7383
"Anilios proximus",149.133333,-23.8
"Anilios proximus",143.59,-36.3
"Anilios proximus",152.84471,-29.69916
"Anilios proximus",146.32,-36.35
"Anilios proximus",144.95,-35.53
"Anilios proximus",150.6575,-27.090556
"Anilios proximus",152.783333,-26.95
"Anilios proximus",151.95,-28.833333
"Anilios proximus",152.1,-32.7
"Anilios proximus",152.133333,-26.883333
"Anilios proximus",151.75,-32.6
"Anilios proximus",152.833,-31.216
"Anilios proximus",149.85,-29.466
"Anilios proximus",143.857,-36.5367
"Anilios proximus",143.856,-36.5573
"Anilios proximus",143.823,-36.6198
"Anilios proximus",152.1,-26.883333
"Anilios proximus",146.4,-34.55
"Anilios proximus",153.167460058664,-28.0152049713208
"Anilios proximus",147.889722,-24.799444
"Anilios proximus",153.033333,-27.583333
"Anilios proximus",153,-28.633333
"Anilios proximus",143.856,-36.5573
"Anilios proximus",150.7,-30.2
"Anilios proximus",147.889722,-24.799444
"Anilios proximus",153.233333,-27.633333
"Anilios proximus",153.05,-28.866
"Anilios proximus",147.917222,-25.038611
"Anilios proximus",147.875556,-25.079444
"Anilios proximus",146.07,-36.18
"Anilios proximus",151.233,-33.016
"Anilios proximus",145.15,-37.033
"Anilios proximus",149.716,-34.75
"Anilios proximus",152.966667,-27.2
"Anilios proximus",143.884,-36.502
"Anilios proximus",151.351667,-28.806389
"Anilios proximus",143.587,-36.3243
"Anilios proximus",153.20931,-29.45456
"Anilios proximus",150.25,-30.983
"Anilios proximus",152.783333,-27.616667
"Anilios proximus",149.266,-31.25
"Anilios proximus",147.199722,-24.818056
"Anilios proximus",152.967460918807,-27.6652064164925
"Anilios proximus",149.85,-29.466
"Anilios proximus",152.6,-27.983333
"Anilios proximus",150.133,-30.483
"Anilios proximus",143.819,-36.6075
"Anilios proximus",152.016,-29.05
"Anilios proximus",148.266667,-26.016667
"Anilios proximus",142.98,-36.37
"Anilios proximus",146.17,-36.17
"Anilios proximus",145.05,-36.32
"Anilios proximus",150.600833,-27.032222
"Anilios proximus",146.28,-36.58
"Anilios proximus",142.25,-37.08
"Anilios proximus",145.22,-36.62
"Anilios proximus",143.875,-36.5052
"Anilios robertsi",145.233333,-15.833333
"Anilios silvia",152.916667,-26.166667
"Anilios silvia",153.025556,-26.424444
"Anilios silvia",153.067447785949,-25.565210068921
"Anilios silvia",152.883333,-25.683333
"Anilios silvia",153.266667,-24.866667
"Anilios silvia",153.116667,-25.966667
"Anilios silvia",153.116667,-25.966667
"Anilios silvia",153.084444,-26.669444
"Anilios silvia",153.1,-25.966667
"Anilios silvia",153.17,-25.25
"Anilios silvia",152.976389,-26.591944
"Anilios silvia",153.100780471168,-25.5985428465048
"Anilios silvia",153.13,-25.95
"Anilios silvia",153.266667,-25.183333
"Anilios silvia",153.071111,-25.879444
"Anilios silvia",152.966667,-26.633333
"Anilios silvia",153.13,-25.95
"Anilios silvia",153.05,-25.466667
"Anilios silvia",153.266667,-25.183333
"Anilios silvia",153.100780471168,-25.5985428465048
"Anilios silvia",152.969444,-26.313056
"Anilios silvia",153.116667,-25.966667
"Anilios splendidus",113.9,-22
"Anilios systenos",114.816667,-28.716667
"Anilios tovelli",130.83,-12.45
"Anilios tovelli",132.9,-12.7556
"Anilios tovelli",132.223833,-11.2925
"Anilios tovelli",130.65,-11.667
"Anilios tovelli",133.05,-12.32
"Anilios tovelli",132.4167,-12.575
"Anilios tovelli",132.4167,-12.575
"Anilios tovelli",132.58565,-11.337
"Anilios tovelli",132.9583,-12.4
"Anilios tovelli",132.95,-12.3167
"Anilios tovelli",132.133,-11.2
"Anilios tovelli",131.3,-12.5833
"Anilios tovelli",136.110167,-12.18
"Anilios tovelli",131.233,-12.533
"Anilios tovelli",130.967,-12.7
"Anilios tovelli",131.05,-12.55
"Anilios tovelli",131.308,-12.563
"Anilios tovelli",131.317,-12.65
"Anilios tovelli",130.887,-11.769
"Anilios tovelli",132.9583,-12.4
"Anilios tovelli",135.666,-12
"Anilios tovelli",132.7556,-12.7833
"Anilios tovelli",132.4833,-12.6722
"Anilios tovelli",132.133,-11.2
"Anilios tovelli",132.4167,-12.6167
"Anilios tovelli",132.9,-12.633
"Anilios tovelli",130.83,-12.45
"Anilios tovelli",130.866667,-12.35
"Anilios tovelli",131.308,-12.563
"Anilios tovelli",132.9306,-12.2944
"Anilios tovelli",132.15,-11.15
"Anilios tovelli",130.9167,-12.4167
"Anilios tovelli",132.4167,-12.575
"Anilios tovelli",132.7,-12.5611
"Anilios tovelli",132.4167,-12.575
"Anilios tovelli",132.4167,-12.575
"Anilios tovelli",131.05,-12.45
"Anilios tovelli",133.05,-12.32
"Anilios tovelli",132.9583,-12.4
"Anilios tovelli",130.917,-12.45
"Anilios tovelli",132.6667,-13.1333
"Anilios tovelli",132.2145,-11.3145
"Anilios tovelli",132.4167,-12.575
"Anilios tovelli",130.83,-12.45
"Anilios tovelli",130.644933,-12.421833
"Anilios tovelli",132.4833,-12.6722
"Anilios tovelli",131.3,-12.5833
"Anilios tovelli",131.05,-12.45
"Anilios tovelli",132.4167,-12.575
"Anilios tovelli",131.017,-11.333
"Anilios tovelli",132.4167,-12.6167
"Anilios troglodytes",125.2,-17.6
"Anilios troglodytes",124,-16.8
"Anilios troglodytes",125.5,-16.7
"Anilios troglodytes",145.133,-16.533
"Anilios troglodytes",128.8,-15.8
"Anilios troglodytes",124,-16.8
"Anilios troglodytes",124,-16.3
"Anilios troglodytes",145.133,-16.533
"Anilios troglodytes",150.533,-23.366
"Anilios unguirostris",145.333333,-17.033333
"Anilios unguirostris",132.933,-13.533
"Anilios unguirostris",143.533333,-13.95
"Anilios unguirostris",144.85,-17.966
"Anilios unguirostris",145.983333,-20.233333
"Anilios unguirostris",146.633333,-23.65
"Anilios unguirostris",141.717602056824,-12.2356439665547
"Anilios unguirostris",144.165833,-19.412778
"Anilios unguirostris",132.267,-14.467
"Anilios unguirostris",130.9167,-12.45
"Anilios unguirostris",134.88,-12.08
"Anilios unguirostris",148.166667,-23.516667
"Anilios unguirostris",126.633333,-14.3
"Anilios unguirostris",131.767,-15.767
"Anilios unguirostris",128.2,-14.916
"Anilios unguirostris",148.1275,-21.598056
"Anilios unguirostris",124.933333,-17.663056
"Anilios unguirostris",126.633333,-14.3
"Anilios unguirostris",128.706111,-15.652222
"Anilios unguirostris",126.1,-17.516667
"Anilios unguirostris",146.545556,-23.603056
"Anilios unguirostris",146.455,-19.123889
"Anilios unguirostris",126.1,-17.516667
"Anilios unguirostris",130.567,-16.983
"Anilios unguirostris",147.911944,-21.820833
"Anilios unguirostris",128.8,-16.583333
"Anilios unguirostris",147.233611,-20.078889
"Anilios unguirostris",134.88,-12.08
"Anilios unguirostris",126.433333,-16.433333
"Anilios unguirostris",145.562222,-22.3075
"Anilios unguirostris",145.233,-17.666
"Anilios unguirostris",132.467,-14.583
"Anilios unguirostris",131.167,-13.167
"Anilios unguirostris",141.988056,-12.627222
"Anilios unguirostris",144.683333,-17.35
"Anilios unguirostris",131.25,-12.633
"Anilios unguirostris",147.514167,-22.711667
"Anilios unguirostris",144.956944,-18.953056
"Anilios unguirostris",132.266667,-14.466667
"Anilios unguirostris",131.033,-13.067
"Anilios unguirostris",141.883,-12.633
"Anilios unguirostris",130.883,-12.417
"Anilios unguirostris",130.865,-11.826
"Anilios unguirostris",136.333,-16.833
"Anilios unguirostris",141.985556,-12.618611
"Anilios unguirostris",128.8,-16.583333
"Anilios unguirostris",131.583,-14.342
"Anilios unguirostris",151.151667,-23.801944
"Anilios unguirostris",148.068670350672,-21.1989278512814
"Anilios unguirostris",131.34,-15.443
"Anilios unguirostris",151.35,-23.933333
"Anilios unguirostris",150.489722,-23.166389
"Anilios unguirostris",130.547167,-13.907167
"Anilios unguirostris",130.283,-15.35
"Anilios unguirostris",150.333333,-23.516667
"Anilios unguirostris",130.943233,-12.4145
"Anilios unguirostris",133.033,-12.333
"Anilios unguirostris",130.367,-12.75
"Anilios unguirostris",150.617475871609,-24.2485565370269
"Anilios unguirostris",133.883,-23.7
"Anilios unguirostris",126.632222,-14.221111
"Anilios unguirostris",128.8,-16.583333
"Anilios unguirostris",133.05,-12.32
"Anilios unguirostris",141.2764,-17.4347
