"","time_mya","t_mean","t_median","t_sd","t_min","t_max","p_mean","p_median","p_sd","area_arid","area_non_arid","prop_arid","n_grid_cell"
"71",11.667,20.4239055749974,20.0660646981813,1.98292413124151,12.6661846493789,27.13351576027,0.13674012427147,0.0858666666666667,0.150459633490708,12,593,0.0198347107438017,605
"72",11.833,20.3888299777609,20.0263990288345,1.98293416245646,12.716705360225,27.0556299380313,0.138261330501475,0.0869072414197004,0.151689701650854,13,592,0.0214876033057851,605
"73",12,20.4813108711129,20.0449122745933,2.11907540624714,13.0722282022767,27.299512910661,0.136190618297467,0.0872957892568164,0.151077442322572,14,618,0.0221518987341772,632
"74",12.167,20.4565110590733,20.0701389214571,1.99606807329432,13.2983462873848,26.9636485653707,0.137933856514047,0.0901513901643612,0.150752502167784,13,592,0.0214876033057851,605
"75",12.333,20.476736107034,20.0630647156745,1.98390671755355,13.4314960883038,26.9633679600591,0.139475598557673,0.0917734645366917,0.151972360125277,15,590,0.0247933884297521,605
"76",12.5,20.3749658798306,19.9486549267765,1.97703874750598,13.4327371756441,26.8512312077834,0.1410173406013,0.0933955389090221,0.153195927524011,15,590,0.0247933884297521,605
"77",12.667,20.3195791639758,19.9091020328882,1.97060405221655,13.4841309373813,26.7816229948724,0.142559082644927,0.0950176132813525,0.15442311618904,16,589,0.0264462809917355,605
"78",12.833,20.2596238119336,19.8304523495938,1.9660989917369,13.5305848117214,26.7078258489055,0.144100824688553,0.0967520394182783,0.155653840469233,17,588,0.028099173553719,605
"79",13,20.3593397284928,19.8719818660026,2.04018796769116,13.6980794650097,26.7366690425445,0.14232608302467,0.0952422194915738,0.155994240874021,18,616,0.028391167192429,634
"80",13.167,20.494854987781,20.088759564307,1.86541893670871,15.5310075889244,26.7240162095954,0.147499376844206,0.0999284663941724,0.157935375364365,18,587,0.0297520661157025,605
"81",13.333,20.7790180479589,20.3590745375148,1.85652560987324,15.8413230170917,26.7807920137252,0.14906453734147,0.102375835845926,0.159184551068657,19,586,0.031404958677686,605
"82",13.5,20.8752092320034,20.4450221306673,1.85399967058114,15.8997871895625,26.7208228340841,0.150629697838733,0.104012496867695,0.160437109161321,20,585,0.0330578512396694,605
"83",13.667,20.8371407140142,20.3910791876345,1.85635304968133,15.816525822168,26.6886973114153,0.152194858335997,0.106026666666667,0.161692971037141,21,584,0.0347107438016529,605
"84",13.833,21.1569004994807,20.7112846751796,1.85005847274295,16.078188061972,26.9839839371193,0.153760018833261,0.108373333333333,0.162952060309951,22,583,0.0363636363636364,605
"85",14,21.6256594047147,21.1829653938935,1.99950283573677,14.4276393610994,27.9224858090388,0.151584333605295,0.103295789256816,0.163537812577606,24,615,0.0375586854460094,639
"86",14.167,21.726148284018,21.3669015989907,1.85640244941159,14.7847235315147,27.9033206389483,0.154023811097811,0.104898086069757,0.163169727472141,23,588,0.0376432078559738,611
"87",14.333,21.77636084866,21.4154749804444,1.85675312990452,14.915810475775,27.985982835591,0.155590712015966,0.107209807496381,0.164442350796602,24,587,0.0392798690671031,611
"88",14.5,21.9555522535225,21.5946047723643,1.85471544782982,15.1860709053191,28.1869271350734,0.15715761293412,0.108793435927481,0.165718113797055,26,585,0.0425531914893617,611
"89",14.667,22.1163314598362,21.7533012010073,1.85432657472647,15.4364638136529,28.370986234173,0.158724513852275,0.11037706435858,0.166996944517424,26,585,0.0425531914893617,611
"90",14.833,22.2748719670566,21.910203522446,1.85514451079419,15.6844410733827,28.5696337507103,0.160291414770429,0.11196069278968,0.168278773018522,27,584,0.044189852700491,611
"91",15,22.3683340877987,22.0072292778147,1.88605808450957,15.8557949689025,29.038515430588,0.159570154629529,0.111295789256816,0.168356424414001,27,603,0.0428571428571429,630
"92",15.167,22.1567065829452,21.8711404612941,1.78115229018513,15.8907245497595,28.6138524729655,0.159444617430924,0.113238518923373,0.166073040391601,24,582,0.0396039603960396,606
"93",15.333,21.9608803925733,21.6550679414424,1.78978428023056,15.7586105528922,28.4549027273156,0.158780131334692,0.112415255237415,0.165732127572259,24,582,0.0396039603960396,606
"94",15.5,21.9311560640149,21.6030159530721,1.79548091734141,15.8057404856631,28.4479693754585,0.15811564523846,0.111591991551457,0.165392587896971,24,582,0.0396039603960396,606
