"genus","species","scientific_name_intepreted","catalogue_number","institution","decimal_latitude_wgs84","decimal_longitude_wgs84","year","month","day","record_id"
"Anilios","Anilios nigrescens","Anilios nigrescens","SPJGI5663744","",-30.5986800272892,152.96391,2011,10,24,"c21629c5-3ea0-4c76-8fe3-1db2cfc615e8"
"Anilios","Anilios nigrescens","Anilios nigrescens","SPXEI0079412","",-28.8633680244527,152.197218,1992,3,7,"c2205c0c-f926-437d-976f-31c912de5387"
"Anilios","Anilios nigrescens","Anilios nigrescens","SJJSI0039785","",-33.328480031488,151.296284,2008,2,18,"c28f02dc-a37b-4eee-a580-890e839893bb"
"Anilios","Anilios nigrescens","Anilios nigrescens","SJJSI0085927","",-33.6780830319918,151.127158,2010,12,16,"c2c0eb93-39c3-4aa4-8da2-c49e364fb3d9"
"Anilios","Anilios nigrescens","Anilios nigrescens","SPXEI0012876","",-29.4546560254284,153.358916,1994,12,5,"c2e30e63-3f50-43d1-b446-67ecd3d129d4"
"Anilios","Anilios nigrescens","Anilios nigrescens","SPJGI5544987","",-30.2478330267231,153.141612,2014,5,24,"c2fe1b8b-8682-4944-9e55-41b95fe84593"
"Anilios","Anilios nigrescens","Anilios nigrescens","SHXA0001313N","",-36.1547530352641,150.00884,1997,2,1,"c309acfc-1e76-4bbc-a96a-f90c5d651531"
"Anilios","Anilios nigrescens","Anilios nigrescens","D53589","Museums Victoria",-37.33,145.08,1979,10,21,"c3177645-6bcd-4a4f-9010-b276e901ce16"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.84388","Australian Museum",-33.766,151,1969,9,NA,"c3203b3c-9568-48d4-8c23-629ea9edfed8"
"Anilios","Anilios nigrescens","Anilios nigrescens","41711-HO","",-35.8810660349309,147.355773,1992,7,1,"c324b91e-4958-4afd-a207-b1def58508bb"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.15058","Australian Museum",-33.933,151.166,1958,1,15,"c32d940c-3a46-4f21-9393-d1f2be66f3b6"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.188069","Australian Museum",-33.61264,151.2676,2004,11,28,"c376238c-61c6-4e3f-8eef-d0af6f46c007"
"Anilios","Anilios nigrescens","Anilios nigrescens","18970848","",-32.687409,152.362166,2018,12,11,"c382d4d6-38a7-4170-91aa-ec15427258b8"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.92906","Australian Museum",-34.133,150.816,1978,7,16,"c39bedfb-cf6a-4ca5-959a-0e9b9301d9a4"
"Anilios","Anilios nigrescens","Anilios nigrescens","SMZS19102900","",-32.6153070304333,152.315381,2019,10,26,"c3a7ff70-1db6-47f1-937d-77b9c786cea2"
"Anilios","Anilios nigrescens","Anilios nigrescens","SIXRI0997859","",-29.3171270252021,151.925988,2015,1,8,"c3b270d8-f558-4565-b06a-cd1fb9531f47"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.27293","Australian Museum",-33.983,151.066,1963,10,NA,"c3c7de4b-a90b-4b24-a991-5fcdce97bc9b"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.69801","Australian Museum",-30.366,152.833,1973,12,11,"c3e08313-6324-4ac5-bad0-385f11121645"
"Anilios","Anilios nigrescens","Anilios nigrescens","SRFS9709098C","",-33.9532910323818,150.249861,1997,3,26,"c4220c03-aaea-420a-8448-5d9f39f61ce3"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.149847","Australian Museum",-33.40916,151.29166,1996,10,8,"c423203c-a42d-4096-871f-dffce91e3297"
"Anilios","Anilios nigrescens","Anilios nigrescens","3849697","",-36.7401299990953,146.9596,1907,5,7,"c456c7d3-ff3e-48a0-bb2e-0e4e57fe0014"
"Anilios","Anilios nigrescens","Anilios nigrescens","3855414","",-37.1234799990918,146.29295,1963,12,30,"c47cfeff-3fcc-4d3c-b707-c8c710856c13"
"Anilios","Anilios nigrescens","Anilios nigrescens","SIXRI0676208","",-32.9757350309707,150.902086,2014,10,12,"c484e23f-fc7b-4e06-b59d-7d01975caf9a"
"Anilios","Anilios nigrescens","Anilios nigrescens","SCTM9803090D","",-29.4957570254959,152.308331,1997,11,18,"c4858fb9-2ad9-4311-9c74-5d7f0dca11df"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.95522","Australian Museum",-33.6,151.2,1973,6,NA,"c493482e-ceed-4657-83dc-5817c706a285"
"Anilios","Anilios nigrescens","Anilios nigrescens","SJJSI0856155","",-30.3370500268675,150.258748,2017,11,29,"c4ff6765-c7d7-4cf8-aaff-96889ef2afad"
"Anilios","Anilios nigrescens","Anilios nigrescens","SMZS2008100O","",-34.3616220329492,150.739188,2020,8,4,"c51137fa-077c-4d4f-8673-c5c4d4a89988"
"Anilios","Anilios nigrescens","Anilios nigrescens","WD45322","",-33.6646780319726,151.151379,1972,1,20,"c515ef97-6929-4086-92d3-d1aa70319ea8"
"Anilios","Anilios nigrescens","Anilios nigrescens","20281","",-35.3193000342234,148.963,1992,12,24,"c51a7f10-71e5-4299-9385-1f679f5365ac"
"Anilios","Anilios nigrescens","Anilios nigrescens","WD19128","",-33.5021150317394,149.740804,1967,1,1,"c5271586-4f25-46da-88f9-cd7d1f47bab6"
"Anilios","Anilios nigrescens","Anilios nigrescens","20289","",-35.2650000341534,149.078,1994,3,29,"c5386b9a-bd4d-4a06-80a1-99fde2c772ef"
"Anilios","Anilios nigrescens","Anilios nigrescens","6357-NR","",-29.4967470254975,152.325346,1980,11,17,"c597d6bb-54dd-4f07-badb-d92a47518ae7"
"Anilios","Anilios nigrescens","Anilios nigrescens","WD7537","",-30.3700420269208,152.772127,1975,1,1,"c5a0ea33-06ef-4e6b-a636-7df149e231e0"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.86800","Australian Museum",-33.866,151.2,1967,NA,NA,"c5a28195-35a2-478f-956a-6546edcb225b"
"Anilios","Anilios nigrescens","Anilios nigrescens","WD43944","",-33.6805800319954,151.129466,1980,10,3,"c5bc311c-a2f4-4b82-a000-bbf407d96d8d"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.146228.001","Australian Museum",-33.65916,150.77916,1994,11,5,"c657ba49-0e3f-4a5f-bbba-c0c59759aff5"
"Anilios","Anilios nigrescens","Anilios nigrescens","9148743","",-24.363946,150.999301,2017,12,13,"c685f49c-62d8-4144-8829-5c0daee43899"
"Anilios","Anilios nigrescens","Anilios nigrescens","WD49260","",-33.5443580318002,151.186254,1973,6,1,"c6ab59be-0966-4d6a-8c50-ebae62364f9e"
"Anilios","Anilios nigrescens","Anilios nigrescens","SPJGI5709587","",-31.9926650294857,152.569398,2014,11,12,"c6d2d4e9-68aa-4a1a-ab39-691555e52364"
"Anilios","Anilios nigrescens","Anilios nigrescens","SDMPI0490368","",-35.4166470343482,149.197205,2008,10,29,"c6daca3b-9ed8-43f8-8bd9-4713e2043810"
"Anilios","Anilios nigrescens","Anilios nigrescens","J42142","Queensland Museum",-24.366667,150.983333,NA,NA,NA,"c6f12bf6-b49f-4b74-92f3-8d29d6b0b58b"
"Anilios","Anilios nigrescens","Anilios nigrescens","SCTM9801154F","",-31.6368380289341,152.549325,1997,11,4,"c6f64baf-2e23-4981-a72d-b5b8a36b7c41"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.87750","Australian Museum",-33.483,151,1975,9,21,"c71c9a61-ce6a-49bd-ab86-b690280129f5"
"Anilios","Anilios nigrescens","Anilios nigrescens","3850984","",-36.7818099990949,146.43461,1935,12,31,"c74712e0-04cf-41ea-8a02-ea27ecdc9f82"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.91884","Australian Museum",-30.533,151.6,1975,1,18,"c76b6322-a76d-403c-ac38-011ef15df03b"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.24691","Australian Museum",-33.75,151.15,NA,NA,NA,"c77fd124-5bdc-4f6d-a849-6ddf78a9cd5b"
"Anilios","Anilios nigrescens","Anilios nigrescens","3846203","",-37.0120599990928,146.26219,1983,12,15,"c794b9cf-6121-4545-b11a-0108502136af"
"Anilios","Anilios nigrescens","Anilios nigrescens","D4745","Museums Victoria",-37.03,145.15,NA,NA,NA,"c7e10136-844c-47c5-84fb-381f73befe26"
"Anilios","Anilios nigrescens","Anilios nigrescens","20272","",-35.5656000345374,149.108,NA,NA,NA,"c7f6a190-e4ce-41b2-ad7e-746ab34bac91"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.27299","Australian Museum",-33.983,151.1,1965,9,6,"c80cfb5a-276e-44c8-a9d5-2f591582ff5a"
"Anilios","Anilios nigrescens","Anilios nigrescens","D4722","Museums Victoria",-37.15,145.267,1901,NA,NA,"c836fc05-22de-49a8-9a3d-710abec063be"
"Anilios","Anilios nigrescens","Anilios nigrescens","20282","",-35.3131000342155,148.953,1992,12,24,"c83b9681-39ea-4e16-8db9-fdad70afa2a3"
"Anilios","Anilios nigrescens","Anilios nigrescens","20290","",-35.2635000341515,149.062,NA,NA,NA,"c84fbd63-30ca-4d35-9f85-8a6fee089b5b"
"Anilios","Anilios nigrescens","Anilios nigrescens","J72992","Queensland Museum",-28.233333,153.266667,1976,2,17,"c876dd03-8d78-4537-9ae7-5d0229646d09"
"Anilios","Anilios nigrescens","Anilios nigrescens","SPJGI6428094","",-32.3680300300598,149.52316,2018,10,31,"c87ae65c-ae25-43bc-b368-35dc9e415c78"
"Anilios","Anilios nigrescens","Anilios nigrescens","SMZS2109300I","",-34.1856790327064,150.855339,2021,9,13,"c883e0b5-a473-496a-abb6-4722272e3734"
"Anilios","Anilios nigrescens","Anilios nigrescens","3879711","",-36.2817999990997,146.5846,1978,10,17,"c88df1cd-4032-4820-b1b6-ef7ea62cdcfc"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.101341","Australian Museum",-29.33221,151.90694,1981,10,25,"c89048b8-e131-4c71-ba48-ae9bb59db7d9"
"Anilios","Anilios nigrescens","Anilios nigrescens","20285","",-35.229100034107,149.175,1991,11,13,"c8b76326-77ae-4d07-a589-7d9d72e472a7"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.178103","Australian Museum",-28.833,153.433,NA,NA,NA,"c8d3eb9c-4892-410e-83f7-f3245edc1142"
"Anilios","Anilios nigrescens","Anilios nigrescens","SDMPI0208239","",-30.3965240269636,153.031219,2006,10,17,"c8d40571-ba4d-43b6-9450-833f2d092b5e"
"Anilios","Anilios nigrescens","Anilios nigrescens","SPXC11031500","",-34.8026430335463,150.018675,2011,2,19,"c90dcd1d-a462-4f7b-8560-d90652aaf745"
"Anilios","Anilios nigrescens","Anilios nigrescens","3846017","",-37.0084299990928,146.25885,1983,12,15,"c90f0649-8508-4ff6-a30f-d8350b226039"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.95340","Australian Museum",-29.5736,152.06638,1972,3,21,"c9231fff-4474-4cfb-9626-135bca140fc0"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.11801","Australian Museum",-33.283,149.1,1936,2,20,"c95f7fc7-edd8-4dab-b596-c8236241b8b4"
"Anilios","Anilios nigrescens","Anilios nigrescens","R02894","Commonwealth Scientific and Industrial Research Organisation",-35.35,149.2333,1979,11,5,"c9603c72-6165-443e-aadb-502d6fb9c148"
"Anilios","Anilios nigrescens","Anilios nigrescens","R7122","Museums Victoria",-30.82,153,NA,NA,NA,"c986940b-e1a6-4536-bd47-8e716fee087b"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.8762","Australian Museum",-33.916,151.216,NA,NA,NA,"c99d0b5e-daa8-4b62-aad4-db4ab6fe86a7"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.185891","Australian Museum",-33.08684,151.42059,2019,NA,NA,"c9ada1c9-a4a3-4ebd-9a33-701775596343"
"Anilios","Anilios nigrescens","Anilios nigrescens","3852350","",-37.33181999909,145.31797,1949,10,5,"c9b2b51a-99a7-4995-be47-4985f03280ef"
"Anilios","Anilios nigrescens","Anilios nigrescens","40997","",-35.1602000340175,149.117,NA,NA,NA,"c9bd8e5f-c8c6-4e20-85c6-a72853fa54f7"
"Anilios","Anilios nigrescens","Anilios nigrescens","SPBB9708071Z","",-32.7575820306465,150.55402,1997,1,18,"c9f4f429-72df-41fd-b7da-2d1e80cc6601"
"Anilios","Anilios nigrescens","Anilios nigrescens","SMZS20092300","",-34.4080020330128,150.568315,2020,9,22,"c9fb4b7b-9e28-4f09-a13f-9c7f7d0413b3"
"Anilios","Anilios nigrescens","Anilios nigrescens","SPXEI0006590","",-28.1957670233441,153.555346,1994,11,2,"ca056ad7-1469-48f3-b2cd-9176bbbd3f80"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.158469","Australian Museum",-34,151.033,1999,5,NA,"ca43478e-2998-4ac9-a6df-a2f7acb2c522"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.78361","Australian Museum",-33.733,151.133,1980,1,NA,"ca9e7db3-d6cf-43f9-9fa9-e7494afc9f1f"
"Anilios","Anilios nigrescens","Anilios nigrescens","SMZS2002210G","",-32.6158850304342,152.315462,2020,2,2,"cabf4a6f-d8a8-42cc-ad4d-dda6ad342660"
"Anilios","Anilios nigrescens","Anilios nigrescens","SDMP0601170D","",-35.2545190341399,148.161156,2005,11,7,"cb0a68b6-ced7-4f48-99f7-555c7d897897"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.132994","Australian Museum",-33.766,152.2,1991,1,1,"cb1bed8f-defe-4a38-b14a-dbf2279e112b"
"Anilios","Anilios nigrescens","Anilios nigrescens","SMZS1909272E","",-34.3313520329077,150.697866,2019,9,25,"cb21f9f1-652b-48d0-b38c-f256bd660f3e"
"Anilios","Anilios nigrescens","Anilios nigrescens","20294","",-35.3648000342819,149.046,1991,9,25,"cb8d2e16-59d8-4a2f-9c67-8a77f87368f4"
"Anilios","Anilios nigrescens","Anilios nigrescens","4273394","",-36.4971599990976,147.39262,1995,11,6,"cbd73c43-c314-4955-9e22-e8acafa0e921"
"Anilios","Anilios nigrescens","Anilios nigrescens","WD45981","",-33.399461031591,151.028005,1982,1,1,"cbe24929-fdc3-4126-b847-11214f776d31"
"Anilios","Anilios nigrescens","Anilios nigrescens","3850015","",-37.3151599990901,145.00131,1927,12,31,"cbea323e-7e78-4f3c-8662-5af4427e7bea"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.157114.001","Australian Museum",-29.80166,151.98249,1998,12,2,"cc18ff27-ff4e-4f03-9627-15ce9e18edb8"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.131154","Australian Museum",-33.866,151.2,1920,12,26,"cc19495d-1d45-47a2-8c6b-f2c9a45c1cbb"
"Anilios","Anilios nigrescens","Anilios nigrescens","SJTM0608083C","",-34.0616250325337,150.614327,2006,5,24,"cc41b3b4-4b39-4900-83c4-5caa3a506ded"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.66664","Australian Museum",-32.966,150.666,1975,11,15,"cca43b53-3255-4ad9-9916-026a450a17dc"
"Anilios","Anilios nigrescens","Anilios nigrescens","J54630","Queensland Museum",-27.4,152.783333,1992,3,4,"cca84c8e-d62f-4b1f-9312-9bca8d3c3091"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.91883","Australian Museum",-30.49166,151.63805,1974,10,10,"cceac1b6-f90c-4907-99a5-daf39abfc7b7"
"Anilios","Anilios nigrescens","Anilios nigrescens","SMZS1709150F","",-34.3616220329492,150.739188,2017,9,4,"ccf42d68-131b-4013-a215-447878cee3fb"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.9339","Australian Museum",-33.833,151.15,NA,NA,NA,"ccf654c7-228b-4506-b875-331a911e9f92"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.16794","Australian Museum",-31.9,152.483,NA,NA,NA,"cd0f85b4-52bf-40de-beab-2fa21cc57179"
"Anilios","Anilios nigrescens","Anilios nigrescens","SAXM9810161T","",-29.3688940252873,153.366858,1997,10,7,"cd146c06-d025-4f44-a41e-17fac430a770"
"Anilios","Anilios nigrescens","Anilios nigrescens","SIXRI0095048","",-32.3416440300197,152.395298,2013,11,22,"cd513c61-75e3-486f-b85f-6cf8956a4f93"
"Anilios","Anilios nigrescens","Anilios nigrescens","J45255","Queensland Museum",-28.3,151.333333,NA,NA,NA,"cd55031b-67b0-4bf9-adfc-adb1553c5590"
"Anilios","Anilios nigrescens","Anilios nigrescens","J61837","Queensland Museum",-26.775,152.675,1977,2,24,"cd7fa2b7-8366-4bfb-b23a-a3a04f82cb51"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.106737","Australian Museum",-33.533,151.216,1982,3,27,"cdf54824-f40c-447e-869f-eff1d22ba9c6"
"Anilios","Anilios nigrescens","Anilios nigrescens","SDMPI0067631","",-33.5932100318703,151.279194,2002,10,13,"ce04e77c-459f-4949-907c-06dbc7694a8d"
"Anilios","Anilios nigrescens","Anilios nigrescens","SPXEI0425652","",-29.6329320257209,153.026905,1998,10,12,"ce1e4a6e-1e61-469e-9679-29062a6ae995"
"Anilios","Anilios nigrescens","Anilios nigrescens","SDMPI0357804","",-32.880136030829,151.642144,2008,9,16,"ce8b1117-4fcf-4b68-a077-2654375c7da4"
"Anilios","Anilios nigrescens","Anilios nigrescens","3881831","",-36.5818099990968,146.15128,1978,1,12,"cef50949-1591-44ea-87be-f472908af318"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.73661","Australian Museum",-33.666,151.116,1978,1,24,"ceffb071-7301-4217-bfd8-0ec3f04707e8"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.86808","Australian Museum",-30.3,153.133,1971,NA,NA,"cf00fa8c-4f90-4eb6-a6d2-9297524473ff"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.119435","Australian Museum",-34.183,151,NA,NA,NA,"cf188c35-6d6e-4967-827f-02885b084a96"
"Anilios","Anilios nigrescens","Anilios nigrescens","J22403","Queensland Museum",-26.433333,152.883333,1972,7,12,"cf2c7fe6-f1e8-44d2-8baa-3ef668eab744"
"Anilios","Anilios nigrescens","Anilios nigrescens","3984499","",-36.1267999991012,147.98864,1994,12,1,"cf5c6255-c322-4524-887e-56ab3910fd3a"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.146101","Australian Museum",-29.60111,152.19221,1994,11,10,"cf7efa03-8aef-47fa-a57e-2d0cb90c2bcd"
"Anilios","Anilios nigrescens","Anilios nigrescens","R31022","South Australian Museum",-28.8,152.08,NA,NA,NA,"cf817182-8849-423c-b713-f3e018a4dd39"
"Anilios","Anilios nigrescens","Anilios nigrescens","J30083","Queensland Museum",-27.45,153.066667,1977,10,6,"cfb05971-185d-4599-8ce9-771b9b580a47"
"Anilios","Anilios nigrescens","Anilios nigrescens","J89726","Queensland Museum",-26.792778,150.053889,2009,1,12,"cfea8d7b-7dfe-4469-a6d5-0205bfd91b7c"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.183294.001","Australian Museum",-34.04633,151.04588,2015,1,4,"d05b41ff-c570-4d71-8f93-dd35a9b8c33f"
"Anilios","Anilios nigrescens","Anilios nigrescens","SPXEI0066799","",-29.3779410253022,153.358647,1994,3,30,"d066c5eb-7002-41f6-80eb-27033764dd35"
"Anilios","Anilios nigrescens","Anilios nigrescens","J41991","Queensland Museum",-27.383333,152.783333,1983,4,25,"d099f66a-a3f2-4eb1-b8c1-2b46c6e2d111"
"Anilios","Anilios nigrescens","Anilios nigrescens","SJJSI0570826","",-29.2568690251028,151.630837,2017,11,15,"d0b7ddb2-6a96-447d-8cde-c5aba1430926"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.44671","Australian Museum",-32.966,147.983,1963,12,28,"d0d4be46-c986-43a9-85b8-95361baefd02"
"Anilios","Anilios nigrescens","Anilios nigrescens","J38527","Queensland Museum",-30.25,153.116667,1980,11,13,"d126b38b-7411-4651-8652-3b578493085c"
"Anilios","Anilios nigrescens","Anilios nigrescens","R67932","South Australian Museum",-33.0867,151.24,NA,NA,NA,"d14befa9-a5b2-40ab-ab0c-72c096fe42e4"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.139455","Australian Museum",-28.866,152.016,1992,3,9,"d1689a8c-5634-4f20-8c92-2dc8e8bda006"
"Anilios","Anilios nigrescens","Anilios nigrescens","J85970","Queensland Museum",-27.36520633123,153.084123417884,2008,1,14,"d1988c8a-e0d2-4a73-abf2-485f81415fb8"
"Anilios","Anilios nigrescens","Anilios nigrescens","SIXRI0934552","",-29.110843024862,152.026129,2014,10,31,"d1aa6ecb-d3af-438f-8f44-9a1b5cd2ca50"
"Anilios","Anilios nigrescens","Anilios nigrescens","SPJGI5820640","",-28.627076024061,153.001729,2015,9,21,"d1c14b27-7370-44e3-a349-186b9f5677de"
"Anilios","Anilios nigrescens","Anilios nigrescens","SJJSI0037486","",-29.9026320261619,153.098399,2002,4,5,"d1d7718c-a1b0-4350-879e-c04e26d1816f"
"Anilios","Anilios nigrescens","Anilios nigrescens","SPJGI6366878","",-29.4332200253931,153.34062,2019,1,10,"d1debe39-a98c-45d0-b0b2-1aa8492a222d"
"Anilios","Anilios nigrescens","Anilios nigrescens","SIXRI1320561","",-33.6240630319145,151.342072,2009,3,1,"d20d7e19-5d95-41e6-933a-ab87320f3a7b"
"Anilios","Anilios nigrescens","Anilios nigrescens","SEXK9907229G","",-33.6263040319177,147.454045,1997,1,1,"d23a3b7b-60c5-45e6-b0ed-044c70257867"
"Anilios","Anilios nigrescens","Anilios nigrescens","8598900","",-37.1900999990912,145.8512,2017,10,1,"d24e4265-debd-40a1-b788-773a9c185f7e"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.106741","Australian Museum",-33.72999,150.56611,1982,4,26,"d273b6ed-abfa-4263-a28f-e9615384de8b"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.1653","Australian Museum",-33.883,151.133,NA,NA,NA,"d2c38932-dae0-4e18-8c7d-7d6488a8448f"
"Anilios","Anilios nigrescens","Anilios nigrescens","SPJGI5638800","",-30.2024000266495,152.99641,2011,10,6,"d2de5e2a-4059-4343-aed4-baf39d75fd8d"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.10512","Australian Museum",-33.916,151.216,NA,NA,NA,"d346cde1-d8f1-46f2-956b-53f83a496b97"
"Anilios","Anilios nigrescens","Anilios nigrescens","SJMP9711107Z","",-32.6833160305354,150.182479,1997,2,17,"d42fc8f5-106c-45bb-b601-a9a26950296a"
"Anilios","Anilios nigrescens","Anilios nigrescens","SALF10022560","",-34.1489310326554,151.030769,2010,1,10,"d46565d1-07bc-48c5-bb1f-bff4f4f8654c"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.131164","Australian Museum",-33.85,150.933,NA,NA,NA,"d4752f12-c639-4752-80d4-1bfbbd8aa2a2"
"Anilios","Anilios nigrescens","Anilios nigrescens","SJJSI0209493","",-32.3995200301076,152.290963,2011,2,26,"d478ee12-f480-4713-a901-0f4726d2a52f"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.10515","Australian Museum",-33.833,151.183,NA,NA,NA,"d47c2c1a-7108-463c-bdcf-04c7cc056654"
"Anilios","Anilios nigrescens","Anilios nigrescens","6146222","",-36.3423999990991,146.6988,2012,1,11,"d4839cc1-c605-4166-afef-55bfddefa9dd"
"Anilios","Anilios nigrescens","Anilios nigrescens","WD39248","",-33.399461031591,151.028005,1982,8,24,"d4ac61dd-a38c-4124-bd21-4e4d70c640fe"
"Anilios","Anilios nigrescens","Anilios nigrescens","R.6555","Australian Museum",-33.75,150.7,NA,NA,NA,"d4b98bb5-c1e0-43ed-8e7e-b700d656d039"
"Anilios","Anilios nigrescens","Anilios nigrescens","SIXRI0916426","",-33.1692700312556,148.97582,2013,10,25,"d4bae7e2-831b-4df2-a095-581481949b85"
"Anilios","Anilios nigrescens","Anilios nigrescens","SPJGI6366880","",-30.3749100269287,153.01713,2019,1,11,"d4bb16f6-fc22-4edd-a169-8ff1975157e9"
"Anilios","Anilios nigrescens","Anilios nigrescens","J42177","Queensland Museum",-24.366667,150.983333,1983,12,10,"d4bbbbd1-2efc-4f08-a134-0180d8dfd339"
"Anilios","Anilios nigrescens","Anilios nigrescens","J43754","Queensland Museum",-26.712778,152.618611,1983,12,7,"d4d1fb91-0d24-451b-a667-87baeadc3d98"
"Anilios","Anilios nigrescens","Anilios nigrescens","SMZS160122AH","",-36.2226400353456,148.152829,2015,12,9,"d4f9ed3d-e94b-49ae-b03d-23a86c3cc002"
