genus,species,scientific_name_intepreted,catalogue_number,omit,institution,decimal_latitude_wgs84,decimal_longitude_wgs84,year,month,day,record_id,omit
Anilios,Anilios wiedii,Anilios wiedii,R.153961,,Australian Museum,-29.48802,149.84177,1999,1,NA,1f275810-3564-48c7-a4c9-32c839e7a275,
Anilios,Anilios wiedii,Anilios wiedii,R.26143,,Australian Museum,-32.266,150.9,NA,NA,NA,1fe558d3-cf00-4b45-9e19-549ff75b72aa,
Anilios,Anilios wiedii,Anilios wiedii,R.95338,,Australian Museum,-29.89944,150.96222,1972,11,2,20f16ca8-9a70-4e32-9533-8ace0b151330,
Anilios,Anilios wiedii,Anilios wiedii,R.40106,,Australian Museum,-32.05,150.866,1973,8,20,23a7b691-baa8-429e-9d0f-2a6c977dda8b,
Anilios,Anilios wiedii,Anilios wiedii,J8148,,Queensland Museum,-28.216667,152.033333,NA,NA,NA,245b97c2-6768-4d04-8c62-9ab22b9d83f7,
Anilios,Anilios wiedii,Anilios wiedii,J2132,,Queensland Museum,-27.55,152.983333,NA,NA,NA,24a83e43-cf0e-4083-8235-31a95c6a913c,
Anilios,Anilios wiedii,Anilios wiedii,J63399,,Queensland Museum,-25.158333,152.170278,1997,6,29,25b7186e-0602-45ab-bf76-d31c56586d7f,
Anilios,Anilios wiedii,Anilios wiedii,R.175578,,Australian Museum,-31.433,143.883,1890,5,NA,25c82fb1-d8be-42e9-a1d9-c57e8099e8d9,
Anilios,Anilios wiedii,Anilios wiedii,R.9398,,Australian Museum,-25.7,153.583,NA,NA,NA,27fb7a62-5272-41a5-9f21-b5e2a94939fc,
Anilios,Anilios wiedii,Anilios wiedii,R.95345,,Australian Museum,-31.2,151.05,1972,5,12,2a83e574-1b51-4be1-9af8-4950f47c4855,
Anilios,Anilios wiedii,Anilios wiedii,J28675,,Queensland Museum,-27.05,152.45,NA,NA,NA,2ac2d631-da5b-46d4-af5d-d184f37979a8,
Anilios,Anilios wiedii,Anilios wiedii,R.40444,,Australian Museum,-32.25,148.616,1973,10,15,2b13685a-ba7a-4290-a2a3-76c9adbb96f2,
Anilios,Anilios wiedii,Anilios wiedii,R.15291,,Australian Museum,-30.083,145.933,NA,NA,NA,2ba1f8a2-7567-49a6-92ba-0671c51df84d,
Anilios,Anilios wiedii,Anilios wiedii,J3368,,Queensland Museum,-27.183333,151.25,NA,NA,NA,2c16641a-e9f9-4707-b081-eca0d7ae6803,
Anilios,Anilios wiedii,Anilios wiedii,J2432,,Queensland Museum,-27.55,152.966667,NA,NA,NA,2c5ef539-8abc-4937-a716-421f8505e0e3,
Anilios,Anilios wiedii,Anilios wiedii,J12242,,Queensland Museum,-25.75,148.383333,1962,10,29,2edd6d63-16f5-4ff1-949c-94ccfb28da29,
Anilios,Anilios wiedii,Anilios wiedii,R.148867,,Australian Museum,-33.383,148.016,1989,10,1,2fb844d6-a3dd-40fb-a0bb-0009b77fcf79,
Anilios,Anilios wiedii,Anilios wiedii,J73525,,Queensland Museum,-24.033333,151.317778,2000,3,31,2fc0dc05-79ba-465e-85f1-5d903b4b96cc,
Anilios,Anilios wiedii,Anilios wiedii,R.16757,,Australian Museum,-28.983,149,NA,NA,NA,30949bd0-4290-4539-8c92-656f4d45a1a2,
Anilios,Anilios wiedii,Anilios wiedii,J7804,,Queensland Museum,-27.833333,153.033333,NA,NA,NA,3187a474-6b09-45d2-8425-b3bd5f4e1663,
Anilios,Anilios wiedii,Anilios wiedii,J3864,,Queensland Museum,-24.8,151.2,NA,NA,NA,31e9a45a-0f2f-4655-9dfc-32057f5b6268,
Anilios,Anilios wiedii,Anilios wiedii,J94261,,Queensland Museum,-28.133333,152.316667,2012,9,28,3270fe1a-3861-4770-b879-d178eb653800,
Anilios,Anilios wiedii,Anilios wiedii,J27521,,Queensland Museum,-26.85,151.566667,1976,2,28,327c624c-aebc-4cad-9578-5254dffa8776,
Anilios,Anilios wiedii,Anilios wiedii,R.173049,,Australian Museum,-29.839,149.78718,2011,11,NA,349e16fd-8eb7-4e56-8a67-d69922f1be0b,
Anilios,Anilios wiedii,Anilios wiedii,J68760,,Queensland Museum,-22.985278,149.897778,1999,3,9,35a68f7a-fd14-481d-a54a-38d55570163c,
Anilios,Anilios wiedii,Anilios wiedii,J13184,,Queensland Museum,-27.5,152.916667,NA,NA,NA,36414b9f-c64c-4586-8393-59fb7c5f0f03,
Anilios,Anilios wiedii,Anilios wiedii,R.175575,,Australian Museum,-31.433,143.883,1890,5,NA,3767f3cb-9fa5-4bae-b1b6-fab80e15e51a,
Anilios,Anilios wiedii,Anilios wiedii,J13219,,Queensland Museum,-27.466667,153.1,NA,NA,NA,37dd071a-e245-40dd-8f8c-caba49653045,
Anilios,Anilios wiedii,Anilios wiedii,J76623,,Queensland Museum,-26.572222,148.775556,2000,1,28,38520295-2805-42ae-85ad-c0b4473324ba,
Anilios,Anilios wiedii,Anilios wiedii,R.4122,,Australian Museum,-29.683,152.933,1908,4,28,38732d40-4064-4787-a690-dbde409bc14e,
Anilios,Anilios wiedii,Anilios wiedii,R.165243,,Australian Museum,-29.92943,150.75305,2001,12,1,3b0f0d7a-39a4-4be0-a0b3-29b0ac6b7f16,
Anilios,Anilios wiedii,Anilios wiedii,R.17863,,Australian Museum,-33.383,148.016,NA,NA,NA,3b7c1a64-13dc-493d-9122-a1cac8b1b581,
Anilios,Anilios wiedii,Anilios wiedii,J8555,,Queensland Museum,-27.466667,153.016667,NA,NA,NA,3c5119e8-bf1e-4d5a-b05e-34860604b704,
Anilios,Anilios wiedii,Anilios wiedii,R.3345,,Australian Museum,-31.7,147.833,1902,1,9,3d64cd38-c4e9-4424-a2b2-72ec8a960d98,
Anilios,Anilios wiedii,Anilios wiedii,J3207,,Queensland Museum,-24.866667,152.35,NA,NA,NA,3f3d7176-a29a-4399-85d7-f5ad28cbda4b,
Anilios,Anilios wiedii,Anilios wiedii,J5788,,Queensland Museum,-26.966667,152.366667,NA,NA,NA,3f4e9505-a0de-4257-935f-eae5dcc38f91,
Anilios,Anilios wiedii,Anilios wiedii,R.1846,,Australian Museum,-29.466,149.85,NA,NA,NA,401d3780-823c-416a-9f8c-8e804d078db6,
Anilios,Anilios wiedii,Anilios wiedii,J8073,,Queensland Museum,-27.983333,153,NA,NA,NA,40511434-ecf7-4baa-ac92-0b56bf562782,
Anilios,Anilios wiedii,Anilios wiedii,R.155976,,Australian Museum,-32.05,150.866,1997,NA,NA,42b64d03-4564-42ad-81b0-581476f093f0,
Anilios,Anilios wiedii,Anilios wiedii,R.157600,,Australian Museum,-29.16446,148.11756,1999,11,22,43b93b96-deca-45ba-8979-af685a83427f,
Anilios,Anilios wiedii,Anilios wiedii,J890,,Queensland Museum,-27.433333,153,NA,NA,NA,4580f081-4b53-4552-8944-8679fefe8dff,
Anilios,Anilios wiedii,Anilios wiedii,R.40182,,Australian Museum,-32.05,150.866,1973,8,20,459fdc08-8c25-4df7-ae69-fc3e4d213161,
Anilios,Anilios wiedii,Anilios wiedii,J87304,,Queensland Museum,-26.18632135,152.6785677,2009,2,10,46ec23c3-8aa3-460c-b7e6-c8963a1c5693,
Anilios,Anilios wiedii,Anilios wiedii,R.64291,,Australian Museum,-29.766,151.116,1970,2,NA,48206da1-0760-45dc-b2a9-61852c8168c0,
Anilios,Anilios wiedii,Anilios wiedii,R.162454,,Australian Museum,-29.50388,150.92388,2003,10,14,4860c896-a997-4d80-a2d3-3fc1555876ea,
Anilios,Anilios wiedii,Anilios wiedii,J8559,,Queensland Museum,-27.466667,153.016667,NA,NA,NA,48b049dd-4924-4973-8154-452d1fd79c7d,
Anilios,Anilios wiedii,Anilios wiedii,R.17922,,Australian Museum,-31.1,150.933,NA,NA,NA,49052400-d166-4e20-aeaf-bfee03e13ae1,
Anilios,Anilios wiedii,Anilios wiedii,R.1579,,Australian Museum,-32.566,151.166,NA,NA,NA,498ab0f3-edf6-4682-8427-b817488a1f79,
Anilios,Anilios wiedii,Anilios wiedii,J65058,,Queensland Museum,-27.433333,151.716667,NA,NA,NA,4a4b0771-2d62-48e7-baad-83e76a16c90d,
Anilios,Anilios wiedii,Anilios wiedii,R.171165,,Australian Museum,-29.93183,149.83396,2008,10,NA,4d201946-855c-4ce1-8421-137a03eb5db8,
Anilios,Anilios wiedii,Anilios wiedii,R.40115,,Australian Museum,-32.05,150.866,1973,8,20,4f29229b-f92f-488b-a885-f29f96e9ffe4,
Anilios,Anilios wiedii,Anilios wiedii,R.12244,,Australian Museum,-26.85,151.566,NA,NA,NA,5071aa5f-f214-488c-b670-b278810dd283,
Anilios,Anilios wiedii,Anilios wiedii,J69267,,Queensland Museum,-23.754167,151.115,1999,1,21,50ca4d23-7995-406f-9dca-95cc0e513893,
Anilios,Anilios wiedii,Anilios wiedii,J3383,,Queensland Museum,-27.966667,153.416667,NA,NA,NA,5128eeab-af92-40a1-8759-3becabc12d18,
Anilios,Anilios wiedii,Anilios wiedii,J8556,,Queensland Museum,-27.466667,153.016667,NA,NA,NA,5181694d-b241-49c1-9107-f3dca3c24b2e,
Anilios,Anilios wiedii,Anilios wiedii,J91298,,Queensland Museum,-27.443889,152.949167,2011,10,17,5263d238-af54-4bf1-98d2-3f01043a2f91,
Anilios,Anilios wiedii,Anilios wiedii,J6416,,Queensland Museum,-27.316667,153,NA,NA,NA,52cbb1fe-9aec-4a97-b4ed-7a53e3c35756,
Anilios,Anilios wiedii,Anilios wiedii,R.175568,,Australian Museum,-30.95,148.4,NA,NA,NA,532e930a-c751-4c11-ba67-e2d150b97863,
Anilios,Anilios wiedii,Anilios wiedii,J6884,,Queensland Museum,-27.85,151.9,NA,NA,NA,539b3629-ffd0-46c8-ba6d-dea3bdcbfcff,
Anilios,Anilios wiedii,Anilios wiedii,J56192,,Queensland Museum,-26.866667,152.316667,1992,9,24,53a3895c-fd23-48bd-a4a0-1558ff0383e4,
Anilios,Anilios wiedii,Anilios wiedii,J76002,,Queensland Museum,-25.51,152.57,2001,2,13,54d8b8fc-ce3d-4a9d-b9cb-d11bfc796f56,
Anilios,Anilios wiedii,Anilios wiedii,J68742,,Queensland Museum,-22.985556,149.896389,1999,3,11,55e09e67-4c70-43cb-a867-cb7d02d397b0,
Anilios,Anilios wiedii,Anilios wiedii,R.158484,,Australian Museum,-29.11611,150.99666,1999,11,16,55fb79e4-08b7-4f6c-ad2f-33710d39c942,
Anilios,Anilios wiedii,Anilios wiedii,R.12869,,Australian Museum,-28.683,152.883,NA,NA,NA,5674de27-b8f6-4bd5-86b3-1e20f222c95a,
Anilios,Anilios wiedii,Anilios wiedii,R.175569,,Australian Museum,-30.7,150.05,NA,NA,NA,592f5875-7794-42be-a515-dd8dea15e5eb,
Anilios,Anilios wiedii,Anilios wiedii,R.175577,,Australian Museum,-31.433,143.883,1890,5,NA,5955b729-fb80-4e98-afb9-cbf1d1adb0cb,
Anilios,Anilios wiedii,Anilios wiedii,J5583,,Queensland Museum,-27.516667,153.283333,NA,NA,NA,59601671-c9bf-41d3-9b51-c796a77fa411,
Anilios,Anilios wiedii,Anilios wiedii,R.40110,,Australian Museum,-32.05,150.866,1973,8,20,59f5e80e-3e98-4f83-b115-8eada857cf81,
Anilios,Anilios wiedii,Anilios wiedii,J68693,,Queensland Museum,-26.583333,148.783333,1999,3,1,5abf70b0-84a5-4f2d-9b99-0e24489df439,
Anilios,Anilios wiedii,Anilios wiedii,J83353,,Queensland Museum,-27.23187325,152.9341249,2006,2,17,5d848f06-05ce-4084-81c2-3fc25fc46817,
Anilios,Anilios wiedii,Anilios wiedii,J8149,,Queensland Museum,-28.216667,152.033333,NA,NA,NA,5df44078-6e14-44c8-b040-ea279a9e8c3e,
Anilios,Anilios wiedii,Anilios wiedii,J79227,,Queensland Museum,-28.923889,151.570556,2002,12,13,5e3e9abe-8a92-4a98-8f04-87bc92387165,
Anilios,Anilios wiedii,Anilios wiedii,R.13998,,Australian Museum,-32.266,150.9,NA,NA,NA,60846ccf-93b8-4ea0-a634-d6bce37100ce,
Anilios,Anilios wiedii,Anilios wiedii,J5473,,Queensland Museum,-27.5,153.216667,NA,NA,NA,6461376e-db69-4d65-b09a-f2aabf3c7521,
Anilios,Anilios wiedii,Anilios wiedii,J171,,Queensland Museum,-27.466667,153.016667,NA,NA,NA,652d43f7-29d6-4491-83f6-5402df25858b,
Anilios,Anilios wiedii,Anilios wiedii,J62798,,Queensland Museum,-25.2025,148.989722,1996,10,26,67393acd-57cf-452b-89b6-a3da276a693a,
Anilios,Anilios wiedii,Anilios wiedii,J9046,,Queensland Museum,-27.2,151.316667,NA,NA,NA,675bd973-a65e-426d-a51b-08cd87aff497,
Anilios,Anilios wiedii,Anilios wiedii,R.12587,,Australian Museum,-27.083,151.45,NA,NA,NA,67c577f2-35dc-4b47-b60a-e40a9814e3d1,
Anilios,Anilios wiedii,Anilios wiedii,J9105,,Queensland Museum,-27.466667,153.016667,NA,NA,NA,688d8177-9abd-45dd-87f0-2e379c123c0e,
Anilios,Anilios wiedii,Anilios wiedii,R.27311,,Australian Museum,-31.1,150.933,NA,NA,NA,69b20cd7-35a1-4546-93ed-1b6297a38f4c,
Anilios,Anilios wiedii,Anilios wiedii,J8137,,Queensland Museum,-28.216667,152.033333,NA,NA,NA,69dd44a7-d330-4755-b8ea-ecd4ac8be9c5,
Anilios,Anilios wiedii,Anilios wiedii,J8150,,Queensland Museum,-28.216667,152.033333,NA,NA,NA,69e1821f-5a14-4822-89b5-1a9eea2c1c77,
Anilios,Anilios wiedii,Anilios wiedii,J27906,,Queensland Museum,-26.65,149.983333,1976,5,26,6db07d46-b47c-4b0f-862d-c19dcd50bfae,
Anilios,Anilios wiedii,Anilios wiedii,J6732,,Queensland Museum,-27.183333,151.25,NA,NA,NA,6fd63c1e-7ed6-4027-a928-ebdae825ca5c,
Anilios,Anilios wiedii,Anilios wiedii,R.175574,,Australian Museum,-31.433,143.883,1890,5,NA,6ff4c609-b827-403a-8d2f-bf49368df961,
Anilios,Anilios wiedii,Anilios wiedii,J84137,,Queensland Museum,-26.734444,151.901944,2006,10,8,6fffc76b-9c97-41fe-8b58-edc8b7102520,
Anilios,Anilios wiedii,Anilios wiedii,R.173049.001,,Australian Museum,-29.839,149.78718,2011,11,NA,70e42be2-f48f-43e6-941f-2716758d72e4,
Anilios,Anilios wiedii,Anilios wiedii,J9695,,Queensland Museum,-27.55,152.983333,NA,NA,NA,72a9953f-27a5-4b98-b714-7555da2b7ac0,
Anilios,Anilios wiedii,Anilios wiedii,R.19284,,Australian Museum,-31.1,150.933,NA,NA,NA,732e6afb-5af7-467b-b275-ead2f156b442,
Anilios,Anilios wiedii,Anilios wiedii,J75954,,Queensland Museum,-23.994167,151.210556,2001,2,15,738b99ac-a003-414a-a382-bb6c8e65685a,
Anilios,Anilios wiedii,Anilios wiedii,R.84385,,Australian Museum,-32.833,151.35,1969,4,NA,7403ad58-11de-4645-a812-e1bccc16cbe8,
Anilios,Anilios wiedii,Anilios wiedii,R02621,,Commonwealth Scientific and Industrial Research Organisation,-34.0833,150.8,NA,NA,NA,74448400-1662-4cc4-8fa3-0125049e888c,
Anilios,Anilios wiedii,Anilios wiedii,J10239,,Queensland Museum,-27.666667,152.166667,NA,NA,NA,750d78ad-144e-4b6f-a305-58e0a7f37d5c,
Anilios,Anilios wiedii,Anilios wiedii,J43373,,Queensland Museum,-24.133333,149.8,1983,8,26,76396776-17d0-4dc0-8bde-bb1a095d7062,
Anilios,Anilios wiedii,Anilios wiedii,J8329,,Queensland Museum,-27.3,153.066667,NA,NA,NA,76d8995a-629e-48b3-8b4a-f1390bf4d767,
Anilios,Anilios wiedii,Anilios wiedii,J2115,,Queensland Museum,-27.433333,151.716667,NA,NA,NA,77c6ee67-0601-4ffb-91c4-eafd9dcd7104,
Anilios,Anilios wiedii,Anilios wiedii,J69234,,Queensland Museum,-23.747222,151.109167,1999,1,27,78f5470e-0458-458f-a562-5f63d6642066,
Anilios,Anilios wiedii,Anilios wiedii,J36982,,Queensland Museum,-27.633333,152.4,1979,10,25,790d00aa-a357-4f39-be55-cc34cd6d97db,
Anilios,Anilios wiedii,Anilios wiedii,R.145498,,Australian Museum,-33.383,148.016,1989,10,19,797d40b2-3bd7-451f-b3a3-6e17554e7f35,
Anilios,Anilios wiedii,Anilios wiedii,J72970,,Queensland Museum,-27.18187287,153.0341231,1991,1,1,7a4813f5-cc78-482f-83d0-9da3867ee620,
Anilios,Anilios wiedii,Anilios wiedii,J8147,,Queensland Museum,-28.216667,152.033333,NA,NA,NA,7adce6c8-d33e-4c29-bd4b-a6b2804c0b1b,
Anilios,Anilios wiedii,Anilios wiedii,R.175570,,Australian Museum,-30.7,150.05,NA,NA,NA,7bec1925-e198-46c3-a259-88f705a4c3aa,
Anilios,Anilios wiedii,Anilios wiedii,J2433,,Queensland Museum,-27.55,152.966667,NA,NA,NA,7dda770a-2a68-49c8-a712-d5cadbd45639,
Anilios,Anilios wiedii,Anilios wiedii,R.47280,,Australian Museum,-32.733,151,1975,1,12,7f6339d7-8aa2-46f9-8623-2dc061a1fd3c,
Anilios,Anilios wiedii,Anilios wiedii,J47964,,Queensland Museum,-26,152.566667,1988,4,3,7faefdd0-e4e9-438a-9b64-9cd47ccc5afd,
Anilios,Anilios wiedii,Anilios wiedii,J8152,,Queensland Museum,-28.216667,152.033333,NA,NA,NA,7fbbf15f-082b-4bca-8e51-7b9c79a51935,
Anilios,Anilios wiedii,Anilios wiedii,R.165760.001,,Australian Museum,-31.4,150.633,2003,10,21,7fe0dedb-6e67-4ced-a631-1d8081f52da2,
Anilios,Anilios wiedii,Anilios wiedii,J68022,,Queensland Museum,-23.7425,151.107778,1998,11,23,80687490-2846-4619-9b96-3b67d46db7ff,
Anilios,Anilios wiedii,Anilios wiedii,R.145499,,Australian Museum,-33.383,148.016,1989,10,19,81383b65-c936-4f40-b7c2-837e8c7ff85a,
Anilios,Anilios wiedii,Anilios wiedii,R.154152.001,,Australian Museum,-29.52971,149.26749,1999,3,25,81411bf4-c5a3-45aa-9ce6-54a0e6f3fd71,
Anilios,Anilios wiedii,Anilios wiedii,J2920,,Queensland Museum,-27.3,151.5,NA,NA,NA,814e2d89-c016-4a94-99d3-c95281172606,
Anilios,Anilios wiedii,Anilios wiedii,J21219,,Queensland Museum,-26.733333,150.633333,1971,5,30,819c8ab4-86ee-4e9e-939a-66c466b4bae4,
Anilios,Anilios wiedii,Anilios wiedii,J7441,,Queensland Museum,-27.983333,153,NA,NA,NA,822218a3-cc94-4082-9b9c-fc97021026df,
Anilios,Anilios wiedii,Anilios wiedii,J43757,,Queensland Museum,-27.083333,152.383333,1984,6,12,8231a989-9ea1-45c5-9b71-61b26cf4f08f,
Anilios,Anilios wiedii,Anilios wiedii,R.6588,,Australian Museum,-33.466,144.983,NA,NA,NA,825cea63-d21c-4699-9544-1b3f90913f91,
Anilios,Anilios wiedii,Anilios wiedii,J81360,,Queensland Museum,-27.54361868,152.4242035,2003,10,19,83f38529-1649-4748-bac8-cb8f7f97a8b5,
Anilios,Anilios wiedii,Anilios wiedii,R.782,,Australian Museum,-33.466,144.983,NA,NA,NA,84043703-af36-499e-9192-23476ee4c0fd,
Anilios,Anilios wiedii,Anilios wiedii,J11647,,Queensland Museum,-26.266667,150.05,NA,NA,NA,841ade4e-ea5c-4bd8-a2bf-aeafba183d27,
Anilios,Anilios wiedii,Anilios wiedii,J17632,,Queensland Museum,-26.966667,152.45,NA,NA,NA,8422479a-1452-465a-8243-87f5b4f9c22b,
Anilios,Anilios wiedii,Anilios wiedii,J8136,,Queensland Museum,-28.216667,152.033333,NA,NA,NA,84a2dd04-ede8-4649-84c3-dcd2b8901eeb,
Anilios,Anilios wiedii,Anilios wiedii,R.40108,,Australian Museum,-32.05,150.866,1973,8,20,84d850ab-5ad4-48f1-90ec-5650cd0c9cb6,
Anilios,Anilios wiedii,Anilios wiedii,J23961,,Queensland Museum,-27.283333,153,1974,2,12,84e74f99-f16d-4075-bee3-eebce689276e,
Anilios,Anilios wiedii,Anilios wiedii,R.86810,,Australian Museum,-31.433,149.6,1971,NA,NA,85522043-2765-4217-9dab-3f16960dddbc,
Anilios,Anilios wiedii,Anilios wiedii,R.158479,,Australian Museum,-29.86777,150.26361,2000,3,29,8686c649-f0ac-4dba-b01c-983b382690cf,
Anilios,Anilios wiedii,Anilios wiedii,J28524,,Queensland Museum,-27.616667,152.783333,NA,NA,NA,86da2c39-93d0-4b29-b383-673828e6d7dd,
Anilios,Anilios wiedii,Anilios wiedii,R.13454,,Australian Museum,-29.683,152.933,NA,NA,NA,8773ce3f-94cc-4eab-a728-92f63dbe4c3a,
Anilios,Anilios wiedii,Anilios wiedii,R.13879,,Australian Museum,-30.95,148.4,NA,NA,NA,879afbc3-11c3-40fc-bbca-112f1fb51f44,
Anilios,Anilios wiedii,Anilios wiedii,R.14953,,Australian Museum,-31.433,149.6,1955,10,NA,87d9c8d0-5b52-4463-a33b-c78ffaac6e9e,
Anilios,Anilios wiedii,Anilios wiedii,J4677,,Queensland Museum,-27.783333,151.95,NA,NA,NA,890e7bc7-8a5f-4cc6-b873-e5492f32b87d,
Anilios,Anilios wiedii,Anilios wiedii,R.184608,,Australian Museum,-29.89149,151.24079,2012,10,26,8910ff1f-cf1e-40d9-beef-0543209b01c4,
Anilios,Anilios wiedii,Anilios wiedii,J12349,,Queensland Museum,-26.833333,151.966667,NA,NA,NA,8b327927-5dda-4546-bdde-c74d707fc624,
Anilios,Anilios wiedii,Anilios wiedii,R.33040,,Australian Museum,-31.65,148.45,1972,NA,NA,8db1a848-3f0f-4df5-a9cf-f40ea18acf76,
Anilios,Anilios wiedii,Anilios wiedii,J3863,,Queensland Museum,-24.8,151.2,NA,NA,NA,8e08f5b6-79ed-4f45-a005-d96f1c87b377,
Anilios,Anilios wiedii,Anilios wiedii,R.66806,,Australian Museum,-29.5,153.1,1961,11,19,9087be52-174c-4945-8a50-137ae714c440,
Anilios,Anilios wiedii,Anilios wiedii,R.3339,,Australian Museum,-32.25,148.616,1901,12,19,9124b68c-36b3-4061-aaf8-73d45094a9f4,
Anilios,Anilios wiedii,Anilios wiedii,J56459,,Queensland Museum,-27.633333,152.183333,1992,10,6,92b00a2a-62fb-4c8e-8377-78d417e6e068,
Anilios,Anilios wiedii,Anilios wiedii,J2949,,Queensland Museum,-27.466667,153.016667,NA,NA,NA,92c03758-73c3-44f5-823c-85ca557bf2a0,
Anilios,Anilios wiedii,Anilios wiedii,R853.C,,South Australian Museum,-29.58,152.77,1906,NA,NA,930f40a2-ccac-4c6e-9339-012ffbeb223a,
Anilios,Anilios wiedii,Anilios wiedii,R.40104,,Australian Museum,-32.05,150.866,1973,8,20,93ccade7-669b-45da-ab6b-aa23c9ad5d7f,
Anilios,Anilios wiedii,Anilios wiedii,R.130480,,Australian Museum,-29.716,152.933,1972,NA,NA,94bba816-84d5-4557-bd4a-9874f6bef1de,
Anilios,Anilios wiedii,Anilios wiedii,R.6344,,Australian Museum,-25.366,151.116,NA,NA,NA,953d25a1-c842-4956-99b4-410656bf789d,
Anilios,Anilios wiedii,Anilios wiedii,R01916,,Commonwealth Scientific and Industrial Research Organisation,-17.6833,145.1167,1971,7,3,9675bb33-edb8-43f6-aacd-e9c5d36e607f,
Anilios,Anilios wiedii,Anilios wiedii,J10929,,Queensland Museum,-28.416667,151.083333,NA,NA,NA,97178b03-d495-4169-bbbe-b7723df06ffa,
Anilios,Anilios wiedii,Anilios wiedii,R.4544,,Australian Museum,-30.7,150.05,1909,6,24,9726923b-cda0-43f5-9291-cf1d1224b2d4,
Anilios,Anilios wiedii,Anilios wiedii,R.14929,,Australian Museum,-30.983,150.25,NA,NA,NA,975e9cb2-0e0b-4ec3-ba21-af9111caecd7,
Anilios,Anilios wiedii,Anilios wiedii,J2130,,Queensland Museum,-27.55,152.983333,NA,NA,NA,97bf72f2-08f6-44a5-81dd-e1a27b19fb24,
Anilios,Anilios wiedii,Anilios wiedii,R.157790,,Australian Museum,-29.683,152.933,1990,10,25,99d29cb8-5a03-450b-9d00-fa7c28ee6cda,
Anilios,Anilios wiedii,Anilios wiedii,R.160464,,Australian Museum,-29.933,149.933,2000,10,19,99e2fc69-eb6a-4ce8-85b8-25adb1624977,
Anilios,Anilios wiedii,Anilios wiedii,J28676,,Queensland Museum,-27.05,152.45,NA,NA,NA,9a6b830c-f99f-44f6-88f0-c54e18e7c78b,
Anilios,Anilios wiedii,Anilios wiedii,J85089,,Queensland Museum,-23.058611,150.314722,2007,1,25,9bb3ca54-7159-4984-8fb3-7b2c7c954335,
Anilios,Anilios wiedii,Anilios wiedii,R.1441,,Australian Museum,-32.25,148.616,NA,NA,NA,9bf1711d-6a5c-4f48-b83a-4fda74874697,
Anilios,Anilios wiedii,Anilios wiedii,R.33038,,Australian Museum,-31.65,148.45,1972,NA,NA,9c2c19b7-25c1-43ba-94a3-996507ed3915,
Anilios,Anilios wiedii,Anilios wiedii,R.20999,,Australian Museum,-31.083,150.933,1964,1,29,9d71f91a-365a-4624-901f-867c6f064b6a,
Anilios,Anilios wiedii,Anilios wiedii,R.11885,,Australian Museum,-32.75,148.65,NA,NA,NA,9dc4ad16-f116-48a8-bcbb-887d4133ec81,
Anilios,Anilios wiedii,Anilios wiedii,R.6587,,Australian Museum,-33.466,144.983,NA,NA,NA,9e5ac7a9-3bfb-4506-8934-2e0d7c1f8ff4,
Anilios,Anilios wiedii,Anilios wiedii,R.7123,,Australian Museum,-29.583,152.766,NA,NA,NA,9fec2d44-ff48-424d-b90f-11963fd5bddf,
Anilios,Anilios wiedii,Anilios wiedii,J65059,,Queensland Museum,-27.433333,151.716667,NA,NA,NA,a1378d92-4648-4738-b468-b792f7a67a16,
Anilios,Anilios wiedii,Anilios wiedii,R.11842,,Australian Museum,-32,150.55,NA,NA,NA,a2c60fb4-a0b8-4bbf-a5e1-756de7fb6c7d,
Anilios,Anilios wiedii,Anilios wiedii,R.175567,,Australian Museum,-30.95,148.4,NA,NA,NA,a50f5c48-8378-4ff7-8c76-0c1e044b6b82,
Anilios,Anilios wiedii,Anilios wiedii,R7097,,Museums Victoria,-29.68,152.93,NA,NA,NA,a55b1e93-37f3-49e0-b339-371601026547,
Anilios,Anilios wiedii,Anilios wiedii,R.162967,,Australian Museum,-31.4,150.633,2003,10,20,a807f295-e2ba-4b3a-94a3-0fef80bd8947,
Anilios,Anilios wiedii,Anilios wiedii,R.144685,,Australian Museum,-29.933,150.75,1993,11,11,a83da571-273d-44cd-b2e2-354fd46c0c8a,
Anilios,Anilios wiedii,Anilios wiedii,J79993,,Queensland Museum,-23.244444,150.477778,NA,NA,NA,a89a7359-b6c0-4c98-a2b3-8cf8fda02bec,
Anilios,Anilios wiedii,Anilios wiedii,R.175582,,Australian Museum,-31.433,143.883,1890,5,NA,a92577f0-ffcb-4900-8579-d4bccc52c577,
Anilios,Anilios wiedii,Anilios wiedii,J81359,,Queensland Museum,-27.54361868,152.4242035,2004,1,16,aa1f66be-e70b-4ac3-95ad-37604c9c42d8,
Anilios,Anilios wiedii,Anilios wiedii,R.175576,,Australian Museum,-31.433,143.883,1890,5,NA,ab971385-cc6b-4511-92df-875c8c6d6dfc,
Anilios,Anilios wiedii,Anilios wiedii,J8301,,Queensland Museum,-31.083333,150.933333,NA,NA,NA,ac11bb04-863d-4f3a-bd42-e0f3c9667c73,
Anilios,Anilios wiedii,Anilios wiedii,J8153,,Queensland Museum,-28.216667,152.033333,NA,NA,NA,ac5947a6-0886-4da7-81d7-f2a2a63b8590,
Anilios,Anilios wiedii,Anilios wiedii,J79928,,Queensland Museum,-22.679167,147.548056,2003,6,5,ac6926b8-31f7-45e4-a179-676296a828ee,
